schoolKey,schoolId,schoolName,sourceZone,schoolDataMonth,sensitiveAreaIds,sensitiveAreaTypes,sensitiveAreaNames,sensitiveAreaCount,longitude,latitude,analysisPredicate,analysisRole
NLSC-121-36,36,新竹市立培英國民中學,121,202308,F0005,活動斷層地質敏感區,新竹斷層,1,120.9779459,24.7938289,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-34,34,新竹市立建華國民中學,121,202308,F0005,活動斷層地質敏感區,新竹斷層,1,120.9763390,24.7932569,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-30,30,新竹市立育賢國民中學,121,202308,F0005,活動斷層地質敏感區,新竹斷層,1,120.9664409,24.7900158,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-35,35,新竹市立香山高級中學,121,202308,F0005,活動斷層地質敏感區,新竹斷層,1,120.9292053,24.7849850,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-17,17,新竹縣五峰鄉五峰國民小學,121,202508,L0012,山崩與地滑地質敏感區,新竹縣市,1,121.1180446,24.6310203,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-149,149,新竹縣寶山鄉寶山國民小學山湖分校,121,201901,L0012,山崩與地滑地質敏感區,新竹縣市,1,121.0391746,24.7454242,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-64,64,新竹縣尖石鄉新光國民小學,121,201901,L0012,山崩與地滑地質敏感區,新竹縣市,1,121.3028394,24.5797059,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-63,63,新竹縣尖石鄉梅花國民小學,121,202508,L0012,山崩與地滑地質敏感區,新竹縣市,1,121.2085906,24.6778962,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-62,62,新竹縣尖石鄉秀巒國民小學田埔分校,121,202402,L0012,山崩與地滑地質敏感區,新竹縣市,1,121.2788373,24.6413569,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-108,108,新竹縣峨眉鄉峨眉國民小學,121,201901,L0012,山崩與地滑地質敏感區,新竹縣市,1,121.0210685,24.6894319,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-117,117,新竹縣新埔鎮文山國民小學,121,202307,L0012,山崩與地滑地質敏感區,新竹縣市,1,121.0478537,24.8255421,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-101,101,新竹縣私立東泰高級中學,121,202402,L0012,山崩與地滑地質敏感區,新竹縣市,1,121.0988991,24.7107949,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-8,8,明志科技大學,121,202309,L0007,山崩與地滑地質敏感區,新北市,1,121.4208849,25.0415586,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-1073,1073,朝陽科技大學,121,202201,F0001,活動斷層地質敏感區,車籠埔斷層,1,120.7144135,24.0689431,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-1071,1071,朝陽科技大學1,121,202108,F0001、L0003,山崩與地滑地質敏感區、活動斷層地質敏感區,臺中市、車籠埔斷層,2,120.7163881,24.0688977,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-10,10,東南科技大學,121,202509,L0007,山崩與地滑地質敏感區,新北市,1,121.6037780,25.0039699,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-2277,2277,東海大學,121,202401,G0005,地下水補注地質敏感區,臺中盆地,1,120.6046664,24.1788048,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-209,209,桃園市復興區巴崚國民小學,121,201509,L0011,山崩與地滑地質敏感區,桃園市,1,121.3971652,24.6854441,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-2503,2503,樹德科技大學,121,201208,F0003,活動斷層地質敏感區,旗山斷層,1,120.3755666,22.7623880,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-11,11,法鼓文理學院,121,202509,L0007,山崩與地滑地質敏感區,新北市,1,121.6156979,25.2426857,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-131,131,淡江大學蘭陽校園,121,202207,L0016,山崩與地滑地質敏感區,宜蘭縣,1,121.7304805,24.8212487,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-5,5,玄奘大學,121,202108,L0012,山崩與地滑地質敏感區,新竹縣市,1,120.9411932,24.7739098,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-71,71,經國管理暨健康學院1,121,202508,L0008,山崩與地滑地質敏感區,基隆市,1,121.7269606,25.1509801,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-16,16,耕莘健康管理專科學校,121,201311,G0004,地下水補注地質敏感區,臺北盆地,1,121.5361820,24.9775438,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-117,117,耕莘健康管理專科學校宜蘭校區,121,202201,G0003,地下水補注地質敏感區,宜蘭平原,1,121.6852081,24.6975560,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-132,132,聖母醫護管理專科學校,121,202206,G0003,地下水補注地質敏感區,宜蘭平原,1,121.7022743,24.6647356,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-1629,1629,臺中市中區光復國民小學,121,201710,G0005,地下水補注地質敏感區,臺中盆地,1,120.6819641,24.1436963,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-1645,1645,臺中市中區光復國民小學1,121,202401,G0005,地下水補注地質敏感區,臺中盆地,1,120.6827408,24.1449753,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-2005,2005,臺中市北區中華國民小學,121,202401,G0005,地下水補注地質敏感區,臺中盆地,1,120.6659152,24.1660219,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-1923,1923,臺中市北區健行國民小學,121,202201,G0005,地下水補注地質敏感區,臺中盆地,1,120.6733673,24.1597430,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-1753,1753,臺中市北區太平國民小學,121,201708,G0005,地下水補注地質敏感區,臺中盆地,1,120.6818371,24.1500462,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-1921,1921,臺中市北區省三國民小學,121,201710,G0005,地下水補注地質敏感區,臺中盆地,1,120.6843093,24.1596787,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-2075,2075,臺中市北區立人國民小學,121,202201,G0005,地下水補注地質敏感區,臺中盆地,1,120.6688706,24.1707894,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-1844,1844,臺中市北區篤行國民小學,121,201710,G0005,地下水補注地質敏感區,臺中盆地,1,120.6727145,24.1548416,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-2008,2008,臺中市北區賴厝國民小學,121,201509,G0005,地下水補注地質敏感區,臺中盆地,1,120.6785045,24.1661782,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-2225,2225,臺中市北屯區仁愛國民小學,121,202201,G0005,地下水補注地質敏感區,臺中盆地,1,120.6715444,24.1806044,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-2347,2347,臺中市北屯區仁美國民小學,121,202401,G0005,地下水補注地質敏感區,臺中盆地,1,120.6871877,24.1919097,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-2184,2184,臺中市北屯區僑孝國民小學,121,202201,G0005,地下水補注地質敏感區,臺中盆地,1,120.6991004,24.1777920,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-1960,1960,臺中市北屯區北屯國民小學,121,202201,G0005,地下水補注地質敏感區,臺中盆地,1,120.6918674,24.1636186,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-2349,2349,臺中市北屯區四張犁國民小學,121,202401,G0005,地下水補注地質敏感區,臺中盆地,1,120.6780853,24.1924829,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-2058,2058,臺中市北屯區四維國民小學,121,201509,G0005,地下水補注地質敏感區,臺中盆地,1,120.6955863,24.1704532,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-685,685,臺中市北屯區廍子國民小學,121,202601,G0005,地下水補注地質敏感區,臺中盆地,1,120.7217575,24.1675994,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-2155,2155,臺中市北屯區建功國民小學,121,201509,G0005,地下水補注地質敏感區,臺中盆地,1,120.7159423,24.1761099,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-2101,2101,臺中市北屯區文心國民小學,121,202201,G0005,地下水補注地質敏感區,臺中盆地,1,120.6826466,24.1731249,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-2030,2030,臺中市北屯區文昌國民小學,121,201509,G0005,地下水補注地質敏感區,臺中盆地,1,120.6917311,24.1678679,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-2364,2364,臺中市北屯區新興國民小學,121,201509,G0005,地下水補注地質敏感區,臺中盆地,1,120.6628191,24.1946394,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-2086,2086,臺中市北屯區東光國民小學,121,202201,G0005,地下水補注地質敏感區,臺中盆地,1,120.7018222,24.1717538,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-1031,1031,臺中市北屯區松強國民小學,121,202601,G0005,地下水補注地質敏感區,臺中盆地,1,120.6915357,24.1875401,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-2232,2232,臺中市北屯區松竹國民小學,121,202401,G0005,地下水補注地質敏感區,臺中盆地,1,120.6901741,24.1812358,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-2106,2106,臺中市北屯區軍功國民小學,121,202201,G0005,地下水補注地質敏感區,臺中盆地,1,120.7198500,24.1734044,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-2289,2289,臺中市北屯區陳平國民小學,121,201308,G0005,地下水補注地質敏感區,臺中盆地,1,120.6679560,24.1847070,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-1349,1349,臺中市南區信義國民小學,121,201710,G0005,地下水補注地質敏感區,臺中盆地,1,120.6684221,24.1215829,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-1347,1347,臺中市南區和平國民小學,121,202401,G0005,地下水補注地質敏感區,臺中盆地,1,120.6598891,24.1207696,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-1383,1383,臺中市南區國光國民小學,121,202401,G0005,地下水補注地質敏感區,臺中盆地,1,120.6802663,24.1249229,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-1506,1506,臺中市南屯區南屯國民小學,121,201710,G0005,地下水補注地質敏感區,臺中盆地,1,120.6381313,24.1368994,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-1681,1681,臺中市南屯區大墩國民小學,121,201509,G0005,地下水補注地質敏感區,臺中盆地,1,120.6396496,24.1463663,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-1670,1670,臺中市南屯區大新國民小學,121,201509,G0005,地下水補注地質敏感區,臺中盆地,1,120.6474670,24.1458604,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-1801,1801,臺中市南屯區惠文國民小學,121,202401,G0005,地下水補注地質敏感區,臺中盆地,1,120.6382338,24.1522130,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-1737,1737,臺中市南屯區文山國民小學,121,201509,G0005,地下水補注地質敏感區,臺中盆地,1,120.6147786,24.1493494,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-447,447,臺中市南屯區春安國民小學,121,202601,G0005,地下水補注地質敏感區,臺中盆地,1,120.6076521,24.1348468,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-1858,1858,臺中市南屯區東興國民小學,121,201710,G0005,地下水補注地質敏感區,臺中盆地,1,120.6527940,24.1555470,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-1470,1470,臺中市南屯區永春國民小學,121,201710,G0005,地下水補注地質敏感區,臺中盆地,1,120.6482951,24.1353577,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-1897,1897,臺中市南屯區黎明國民小學,121,201509,G0005,地下水補注地質敏感區,臺中盆地,1,120.6323562,24.1574665,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-2900,2900,臺中市后里區七星國民小學,121,201712,F0019,活動斷層地質敏感區,屯子腳斷層,1,120.7113770,24.3010136,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-995,995,臺中市大甲區東陽國民小學,121,202601,F0012,活動斷層地質敏感區,大甲斷層,1,120.6293268,24.3412725,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-1964,1964,臺中市大肚區山陽國民小學,121,202404,F0012,活動斷層地質敏感區,大甲斷層,1,120.5448900,24.1636263,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-1253,1253,臺中市大里區內新國民小學,121,202201,G0005,地下水補注地質敏感區,臺中盆地,1,120.6957227,24.1121645,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-1144,1144,臺中市大里區大元國民小學,121,201509,G0005,地下水補注地質敏感區,臺中盆地,1,120.6906152,24.1001100,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-1275,1275,臺中市大里區崇光國民小學,121,201509,G0005,地下水補注地質敏感區,臺中盆地,1,120.6845863,24.1141112,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-1241,1241,臺中市大里區永隆國民小學,121,201710,G0005,地下水補注地質敏感區,臺中盆地,1,120.6773360,24.1116201,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-1198,1198,臺中市大里區益民國民小學,121,201509,G0005,地下水補注地質敏感區,臺中盆地,1,120.6875018,24.1074738,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-1176,1176,臺中市大里區立新國民小學,121,201509,G0005,地下水補注地質敏感區,臺中盆地,1,120.6991088,24.1051062,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-2473,2473,臺中市大雅區三和國民小學,121,201710,G0005,地下水補注地質敏感區,臺中盆地,1,120.6674315,24.2192873,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-2556,2556,臺中市大雅區上楓國民小學,121,202401,G0005,地下水補注地質敏感區,臺中盆地,1,120.6670650,24.2367802,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-2566,2566,臺中市大雅區六寶國民小學,121,202401,G0005,地下水補注地質敏感區,臺中盆地,1,120.6355492,24.2385572,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-2523,2523,臺中市大雅區大明國民小學,121,201710,G0005,地下水補注地質敏感區,臺中盆地,1,120.6436688,24.2290662,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-2488,2488,臺中市大雅區大雅國民小學,121,202401,G0005,地下水補注地質敏感區,臺中盆地,1,120.6511743,24.2224075,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-2476,2476,臺中市大雅區文雅國民小學,121,202401,G0005,地下水補注地質敏感區,臺中盆地,1,120.6456722,24.2199719,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-2529,2529,臺中市大雅區汝鎏國民小學,121,201308,G0005,地下水補注地質敏感區,臺中盆地,1,120.6268558,24.2312842,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
NLSC-121-2481,2481,臺中市大雅區陽明國民小學,121,202401,G0005,地下水補注地質敏感區,臺中盆地,1,120.6327497,24.2211534,school campus polygon intersects official sensitive-area polygon,SCREENING_REFERENCE
